lat,long
18.5589835,73.77820229999998
18.564084,73.80270300000002
18.5204303,73.85674370000002
18.567751,73.8757204
18.51576,73.85688979999998
18.5118059,73.84369459999998
18.4690213,73.8640944
18.4995356,73.81470420000002
18.532397600000003,73.94406459999998
18.5116565,73.8699182
19.2005554,73.8594773
18.5709235,73.83508309999998
18.5204303,73.85674370000002
19.0948287,74.74797889999998
18.553295,73.91099770000002
18.554556,73.937714
18.4452577,73.8610191
18.564183,73.883881
18.4877372,73.8704877
18.5463286,73.90331390000001
35.7079052,140.5643284
18.5907515,73.91099770000002
18.5335485,73.9311902
18.4464732,73.826375
19.1132337,73.73267750000002
18.532397600000003,73.94406459999998
18.532397600000003,73.94406459999998
18.6079035,73.9466363
18.4502069,73.8760946
18.5158057,73.92716440000002
18.5329125,73.8547709
18.5330323,73.933003
18.5204303,73.85674370000002
18.44788,73.857126
18.5204303,73.85674370000002
18.5529226,73.879711
19.0948287,74.74797889999998
18.5144313,73.86538329999998
18.4616438,73.87250429999997
18.4690213,73.8640944
18.5679146,73.91434319999998
18.528435,73.83234920000002
18.532397600000003,73.94406459999998
18.5065487,73.82730819999998
35.7079052,140.5643284
18.5158792,73.85803969999998
18.512137,73.8521866
18.5512771,73.92098940000002
18.5235518,73.906346
18.500918,73.84705229999999
18.5000766,73.9623843
19.0948287,74.74797889999998
18.529846,73.914672
18.443059,73.815867
18.4469333,73.8101934
18.5163849,73.86463990000001
18.5679146,73.91434319999998
19.096792800000006,72.8516953
18.4471444,73.8101999
18.5939432,73.94214620000002
18.5204303,73.85674370000002
18.5019469,73.86629169999998
18.5018322,73.8635912
18.5944704,73.9275889
18.5409682,73.781649
18.4949019,73.84411180000002
18.4669127,73.886173
18.5116565,73.8699182
18.4532344,73.8693452
26.9492999,75.8005051
18.4654546,73.85468209999998
18.5548965,73.8962994
18.507584,73.861999
20.598224,74.20325809999999
18.4529322,73.86523799999998
18.5512771,73.92098940000002
18.5635511,73.9325552
20.598224,74.20325809999999
18.5204303,73.85674370000002
18.5573422,73.8971708
18.5512771,73.92098940000002
18.5944704,73.9275889
18.5601649,73.8031335
18.4726725,73.9784573
18.5562145,73.9310105
18.5512771,73.92098940000002
18.5330323,73.933003
18.597398,73.91547849999998
18.4726725,73.9784573
18.4474077,73.8483676
18.5204303,73.85674370000002
18.5625986,73.85235820000003
21.1557221,79.09416039999998
18.6035421,73.9337777
18.4452577,73.8610191
18.5625986,73.85235820000003
18.5176333,73.86712320000002
18.468065600000006,73.9430283
18.5292326,73.82499729999998
18.5292326,73.82499729999998
18.5073514,73.8076543
18.508026,73.835099
35.7079052,140.5643284
18.508934,73.92591019999998
18.4726725,73.9784573
29.9093759,73.87998050000002
18.4474077,73.8483676
18.4726725,73.9784573
18.5636187,73.8949358
18.5291524,73.82708550000002
18.5591057,73.88674499999998
18.5907515,73.91099770000002
18.4529322,73.86523799999998
18.5235518,73.906346
18.5204303,73.85674370000002
18.5944704,73.9275889
18.462346,73.85293399999998
18.5625986,73.85235820000003
18.4529322,73.86523799999998
18.430860100000004,73.8610191
18.4483159,73.86671799999998
31.1471305,75.34121789999998
18.553295,73.91099770000002
27.6791987,83.5070203
18.5204303,73.85674370000002
18.5509643,73.9168593
18.4949019,73.84411180000002
18.5158057,73.92716440000002
18.5204303,73.85674370000002
18.5944704,73.9275889
18.5529226,73.879711
18.5309059,73.849306
18.5204303,73.85674370000002
18.5342985,73.9368173
18.5415099,73.79247690000003
18.4726725,73.9784573
18.510845,73.81675279999997
18.5518288,73.7943248
18.2769367,73.6219158
18.5204303,73.85674370000002
18.5058469,73.8705748
18.5625986,73.85235820000003
18.4654546,73.85468209999998
18.4553953,73.8662748
35.7079052,140.5643284
18.5018322,73.8635912
18.5204303,73.85674370000002
18.5083204,73.85670019999998
18.4654546,73.85468209999998
18.5073514,73.8076543
18.5679146,73.91434319999998
18.5018322,73.8635912
18.5144313,73.86538329999998
18.5466777,73.8022046
18.5304688,73.8299146
18.5625986,73.85235820000003
18.5625986,73.85235820000003
18.5214325,73.86763470000002
18.454439,73.853174
18.5204303,73.85674370000002
18.4676399,73.859032
18.5051349,73.8665321
18.5204303,73.85674370000002
18.5072112,73.9587203
18.5018322,73.8635912
18.5204303,73.85674370000002
18.5204303,73.85674370000002
18.4464732,73.826375
18.4471444,73.8101999
18.4471444,73.8101999
18.7372002,73.6389598
18.7372002,73.6389598
18.4471444,73.8101999
18.5214325,73.86763470000002
18.5165436,73.8366021
18.532397600000003,73.94406459999998
18.1467496,73.97691999999998
18.5402171,73.8875797
18.5529226,73.879711
24.577514800000003,77.7318495
18.5330323,73.933003
19.0719691,73.5356936
18.5136095,73.8456078
18.508934,73.92591019999998
18.5371425,73.7889198
28.5572098,77.2127891
18.4690213,73.8640944
18.5679146,73.91434319999998
18.4654546,73.85468209999998
18.5204303,73.85674370000002
18.5402171,73.8875797
18.5512771,73.92098940000002
18.5572414,73.92525340000002
18.5402171,73.8875797
18.5529226,73.879711
18.4658999,73.9340859
19.1132337,73.73267750000002
18.6822022,73.9001184
19.2403305,73.1305395
18.4914531,73.8367889
18.5529226,73.879711
18.5529226,73.879711
18.5097432,73.83385320000002
18.5018322,73.8635912
18.5538241,73.9476689
18.4557382,73.85671190000002
18.4654546,73.85468209999998
18.466969,73.857603
18.4824019,73.93230809999999
18.469508800000003,73.88897790000001
18.532397600000003,73.94406459999998
18.4971535,73.85808940000003
18.5330323,73.933003
18.4571903,73.8037286
18.5207496,73.89790529999998
18.5512771,73.92098940000002
18.5590032,73.78676290000001
18.5040461,73.91614179999998
18.5639463,73.81029269999998
18.4726725,73.9784573
19.1132337,73.73267750000002
18.5204303,73.85674370000002
18.515930800000003,73.86606379999998
18.559755600000006,73.93590259999998
19.1132337,73.73267750000002
18.5839816,73.6050502
18.5204303,73.85674370000002
18.5375574,73.7957946
18.5098369,73.83269150000002
18.5286513,73.8775108
18.4423155,73.8148068
18.561307,73.78655200000001
18.4471444,73.8101999
18.434268,73.80948479999998
18.5083204,73.85670019999998
18.4951041,73.83430209999999
18.5204303,73.85674370000002
18.5349529,73.87618909999998
18.500375,73.9424123
18.4867649,73.9425145
18.502703,73.926296
18.5286513,73.8775108
18.5199723,73.86697649999998
18.5204303,73.85674370000002
19.5014423,73.01322359999998
18.469508800000003,73.88897790000001
18.5471748,73.8202184
18.4606924,73.84044820000003
18.5009832,73.95123840000002
18.5013711,73.9312908
18.5204303,73.85674370000002
18.5118048,73.84314509999999
18.4654546,73.85468209999998
18.4730151,73.8193703
18.4462462,73.82572119999998
18.4468545,73.82586189999998
18.4471444,73.8101999
18.4497032,73.8741773
19.1132337,73.73267750000002
18.5292326,73.82499729999998
18.5116565,73.8699182
18.5204303,73.85674370000002
18.5672281,73.916753
18.5626966,73.9372298
18.448698,73.8650268
18.4763714,73.81323370000001
18.5204303,73.85674370000002
19.1132337,73.73267750000002
18.5204303,73.85674370000002
18.4607365,73.9716382
18.1047247,74.45647129999998
18.469888,73.85036029999998
18.5204303,73.85674370000002
18.4471444,73.8101999
18.4877372,73.8704877
19.1132337,73.73267750000002
18.502384,73.84395400000002
18.564084,73.80270300000002
18.5680543,73.85086940000002
18.5051349,73.8665321
18.4220534,73.85954269999998
18.5591057,73.88674499999998
18.5204303,73.85674370000002
18.5709235,73.83508309999998
18.5051349,73.8665321
18.5204303,73.85674370000002
18.5204303,73.85674370000002
19.0025142,72.84207690000002
18.5463286,73.90331390000001
18.5330323,73.933003
18.5529226,73.879711
18.5204303,73.85674370000002
18.5591057,73.88674499999998
18.5626966,73.9372298
29.9093759,73.87998050000002
18.5204303,73.85674370000002
18.5572414,73.92525340000002
18.5009698,73.9429625
18.44788,73.857126
18.5626966,73.9372298
18.532397600000003,73.94406459999998
18.5000482,73.85901319999998
18.5839816,73.6050502
18.508934,73.92591019999998
18.54558,73.7789037
18.484766600000004,73.9022123
18.4922285,73.9000204
18.5419934,73.78161539999998
18.4587777,73.8426415
18.4726725,73.9784573
18.5204303,73.85674370000002
18.597398,73.91547849999998
18.5314419,73.84456170000001
18.5944704,73.9275889
18.5932724,73.9275318
18.532397600000003,73.94406459999998
18.5204303,73.85674370000002
18.5204303,73.85674370000002
18.5217498,73.90438359999997
18.494136800000003,73.94890199999998
18.4609588,73.8222308
18.5204303,73.85674370000002
18.5292326,73.82499729999998
18.5204303,73.85674370000002
18.5204303,73.85674370000002
18.5639463,73.81029269999998
18.5518288,73.7943248
18.5419934,73.78161539999998
18.532397600000003,73.94406459999998
18.5529226,73.879711
18.4690213,73.8640944
18.4877372,73.8704877
18.4443556,74.72639079999998
18.5243431,73.851463
18.5314419,73.84456170000001
18.4922285,73.9000204
18.5040461,73.91614179999998
18.4646316,73.86028409999999
18.5040461,73.91614179999998
18.5204303,73.85674370000002
18.5036227,73.8698398
18.5679146,73.91434319999998
18.508934,73.92591019999998
18.4654546,73.85468209999998
18.4587777,73.8426415
18.5204303,73.85674370000002
18.508934,73.92591019999998
18.5221459,73.9587593
19.0948287,74.74797889999998
18.5309059,73.849306
18.4738871,73.8893532
18.5512771,73.92098940000002
35.7079052,140.5643284
18.553295,73.91099770000002
18.5099615,73.91173169999998
18.5330323,73.933003
18.5441098,73.87969140000001
18.5330323,73.933003
18.4690213,73.8640944
18.532397600000003,73.94406459999998
18.5524665,73.9326763
18.4529322,73.86523799999998
18.448235,73.867646
18.5073514,73.8076543
18.528435,73.83234920000002
18.508934,73.92591019999998
18.469508800000003,73.88897790000001
18.5214325,73.86763470000002
18.5204303,73.85674370000002
18.508934,73.92591019999998
18.4726725,73.9784573
18.5042247,73.81715810000001
18.4587777,73.8426415
18.516882,73.914672
18.508934,73.92591019999998
18.5788913,73.7706807
18.5114181,73.8778263
18.5330323,73.933003
18.5204303,73.85674370000002
18.517454,73.8612411
18.5204303,73.85674370000002
18.5204303,73.85674370000002
18.5204303,73.85674370000002
18.517454,73.8612411
18.5204303,73.85674370000002
18.5204303,73.85674370000002
18.526739000000006,73.862039
18.5225265,73.8638663
18.5158792,73.85803969999998
18.5621075,73.89755770000002
18.4961383,73.8384476
18.5204303,73.85674370000002
18.4726725,73.9784573
18.5018322,73.8635912
18.5944704,73.9275889
18.448235,73.867646
18.508934,73.92591019999998
18.5051349,73.8665321
18.4825399,73.8256755
18.5332778,73.937156
18.5204303,73.85674370000002
18.5492228,73.93900179999999
30.6615432,81.47183869999998
18.5292326,73.82499729999998
18.5284417,73.8283057
18.469508800000003,73.88897790000001
18.4654546,73.85468209999998
18.5051349,73.8665321
18.5204303,73.85674370000002
18.5035827,73.957088
18.460691,73.869147
18.4901977,73.83970090000003
18.4644859,73.8048496
18.5549734,73.79723620000001
18.5091517,73.87103859999998
18.5009698,73.9429625
18.5082486,73.8440548
18.5083204,73.85670019999998
18.5292326,73.82499729999998
18.5512771,73.92098940000002
18.4726725,73.9784573
18.485861,73.84963599999998
18.564084,73.80270300000002
30.2422894,79.612309
18.509602800000003,73.9470036
18.4661512,73.78217190000002
18.6297811,73.7997094
18.5086429,73.83140909999999
18.528435,73.83234920000002
18.5482896,73.7696473
18.5204303,73.85674370000002
18.4869571,73.94332990000002
18.5204303,73.85674370000002
18.2825268,73.97349200000002
18.508934,73.92591019999998
18.508934,73.92591019999998
18.466969,73.857603
18.5144313,73.86538329999998
18.5421757,73.88925170000002
18.5788913,73.7706807
18.5446581,73.80291820000002
18.5204303,73.85674370000002
18.5204303,73.85674370000002
18.5445099,73.93844190000002
18.4452577,73.8610191
18.5419934,73.78161539999998
18.5062414,73.91297420000002
18.5529226,73.879711
18.5144313,73.86538329999998
18.5009698,73.9429625
18.5788913,73.7706807
18.5512771,73.92098940000002
18.5158057,73.92716440000002
18.5019469,73.86629169999998
35.7079052,140.5643284
18.528435,73.83234920000002
18.5204303,73.85674370000002
18.4726725,73.9784573
18.4726725,73.9784573
18.5204303,73.85674370000002
18.553295,73.91099770000002
18.5709235,73.83508309999998
18.482132,73.86756299999998
18.5099615,73.91173169999998
18.012639800000006,76.06574590000002
18.5330323,73.933003
18.5330323,73.933003
18.471515,73.821073
19.0948287,74.74797889999998
18.4413839,73.8010085
18.4471444,73.8101999
18.7372002,73.6389598
18.5441098,73.87969140000001
18.5529226,73.879711
18.5330323,73.933003
18.4690213,73.8640944
18.5204303,73.85674370000002
18.5080933,73.8721276
18.532397600000003,73.94406459999998
18.5524665,73.9326763
18.4529322,73.86523799999998
18.5204303,73.85674370000002
18.448235,73.867646
18.5625986,73.85235820000003
18.5073514,73.8076543
18.528435,73.83234920000002
18.508934,73.92591019999998
18.4869571,73.94332990000002
18.469508800000003,73.88897790000001
18.5322732,73.9171984
18.5529226,73.879711
18.4690213,73.8640944
18.5601649,73.8031335
18.5214325,73.86763470000002
18.4891497,73.9561066
18.5204303,73.85674370000002
18.438357,73.860545
18.5204303,73.85674370000002
18.508934,73.92591019999998
18.5204303,73.85674370000002
18.4726725,73.9784573
18.4726725,73.9784573
18.5042247,73.81715810000001
18.4587777,73.8426415
18.516882,73.914672
18.508934,73.92591019999998
18.5788913,73.7706807
18.5114181,73.8778263
18.5204303,73.85674370000002
18.4452577,73.8610191
18.5330323,73.933003
18.5204303,73.85674370000002
18.5204303,73.85674370000002
18.517454,73.8612411
18.515452300000003,73.86188100000003
18.5204303,73.85674370000002
18.5204303,73.85674370000002
18.5158792,73.85803969999998
18.5204303,73.85674370000002
18.517454,73.8612411
18.5204303,73.85674370000002
18.5204303,73.85674370000002
18.5204303,73.85674370000002
18.5204303,73.85674370000002
18.526739000000006,73.862039
15.8937658,74.11628809999998
18.5204303,73.85674370000002
18.5204303,73.85674370000002
18.5204303,73.85674370000002
18.5225265,73.8638663
18.5158792,73.85803969999998
18.5621075,73.89755770000002
18.4961383,73.8384476
18.5204303,73.85674370000002
18.5204303,73.85674370000002
18.5151826,73.85730840000002
18.527059,73.862528
18.5204303,73.85674370000002
18.5204303,73.85674370000002
18.5180352,73.8560632
18.4726725,73.9784573
18.5029883,73.92055090000002
18.5051349,73.8665321
18.5240566,73.8646945
19.1132337,73.73267750000002
18.508934,73.92591019999998
18.5018322,73.8635912
18.5944704,73.9275889
18.448235,73.867646
35.7079052,140.5643284
18.5292326,73.82499729999998
18.507738,73.85918000000002
18.4817777,73.89093729999998
18.5279221,73.94816390000003
18.508934,73.92591019999998
18.5051349,73.8665321
18.567751,73.8757204
18.5415099,73.79247690000003
18.4825399,73.8256755
18.545163,73.9168766
18.5332778,73.937156
18.5402171,73.8875797
18.5092134,73.82356419999998
18.5204303,73.85674370000002
18.5415099,73.79247690000003
18.5492228,73.93900179999999
18.5204303,73.85674370000002
30.6615432,81.47183869999998
18.452702,73.851276
18.5292326,73.82499729999998
18.5284417,73.8283057
18.4587777,73.8426415
18.5709235,73.83508309999998
18.5625986,73.85235820000003
18.501063,73.9337735
18.469508800000003,73.88897790000001
18.4654546,73.85468209999998
18.5051349,73.8665321
18.5204303,73.85674370000002
18.5699361,73.85064270000002
18.5057399,73.87089639999998
18.5035827,73.957088
18.5204303,73.85674370000002
18.5415099,73.79247690000003
18.460691,73.869147
18.4901977,73.83970090000003
18.4644859,73.8048496
18.5549734,73.79723620000001
18.5620882,73.9339382
18.5063909,73.86028409999999
18.366277,73.7558777
18.5529226,73.879711
18.5091517,73.87103859999998
18.5404223,73.9286341
18.5204303,73.85674370000002
18.5009698,73.9429625
18.5082486,73.8440548
18.5083204,73.85670019999998
18.5292326,73.82499729999998
18.5297217,73.93811970000002
18.5550337,73.81746129999998
18.5512771,73.92098940000002
18.5592798,73.8768685
35.7079052,140.5643284
29.9093759,73.87998050000002
18.494136800000003,73.94890199999998
18.4726725,73.9784573
18.485861,73.84963599999998
18.564084,73.80270300000002
30.2422894,79.612309
18.509602800000003,73.9470036
18.4661512,73.78217190000002
18.6297811,73.7997094
18.5086429,73.83140909999999
18.528435,73.83234920000002
18.5482896,73.7696473
18.5204303,73.85674370000002
18.4869571,73.94332990000002
18.5204303,73.85674370000002
18.2825268,73.97349200000002
18.508934,73.92591019999998
18.508934,73.92591019999998
18.466969,73.857603
18.5144313,73.86538329999998
18.5421757,73.88925170000002
18.5788913,73.7706807
18.5446581,73.80291820000002
18.5204303,73.85674370000002
18.5204303,73.85674370000002
18.5445099,73.93844190000002
18.4452577,73.8610191
18.5419934,73.78161539999998
18.5062414,73.91297420000002
18.5529226,73.879711
18.5144313,73.86538329999998
18.5009698,73.9429625
18.5788913,73.7706807
18.4654546,73.85468209999998
18.5033258,73.8669456
18.519901,73.864926
18.5204303,73.85674370000002
18.4877372,73.8704877
18.5330323,73.933003
30.4750254,77.76523459999999
18.5009698,73.9429625
19.0948287,74.74797889999998
18.5042097,73.8590865
18.5204303,73.85674370000002
18.5204303,73.85674370000002
18.5648185,73.81250159999998
18.4603452,73.86925740000002
18.5204303,73.85674370000002
18.509602800000003,73.9470036
18.523632,73.862082
18.5019469,73.86629169999998
18.5204303,73.85674370000002
18.5018322,73.8635912
18.573509,73.884586
18.4869571,73.94332990000002
18.5382996,73.8642527
18.4726725,73.9784573
18.5529226,73.879711
18.5204303,73.85674370000002
29.9093759,73.87998050000002
18.5662076,73.81130040000002
18.5601649,73.8031335
18.4962306,73.95269789999998
18.5204303,73.85674370000002
19.0948287,74.74797889999998
18.5053012,73.93892129999998
18.5204303,73.85674370000002
18.5158792,73.85803969999998
18.5529226,73.879711
18.5051349,73.8665321
18.5944704,73.9275889
18.5492228,73.93900179999999
18.4877372,73.8704877
18.5053012,73.93892129999998
18.5187779,73.8427933
18.5419934,73.78161539999998
18.5625986,73.85235820000003
18.508934,73.92591019999998
18.4483159,73.86671799999998
18.532397600000003,73.94406459999998
18.4644859,73.8048496
18.4749851,73.80245740000002
18.4914883,73.82172899999998
18.4914883,73.82172899999998
18.532397600000003,73.94406459999998
18.5204303,73.85674370000002
18.5538241,73.9476689
18.5206329,73.83372039999998
18.5788913,73.7706807
18.366277,73.7558777
18.4864727,73.79683399999998
18.5633438,73.91374379999998
18.4864727,73.79683399999998
18.4840972,73.81102790000001
18.4864727,73.79683399999998
18.4864727,73.79683399999998
18.4805957,73.80128420000001
18.4864727,73.79683399999998
18.4749851,73.80245740000002
18.4661512,73.78217190000002
18.4860952,73.81950669999998
18.4890618,73.79240940000003
18.5788913,73.7706807
18.5709235,73.83508309999998
18.5204303,73.85674370000002
18.512471,73.866644
18.508934,73.92591019999998
18.5066598,73.86385909999998
18.5235518,73.906346
18.4452577,73.8610191
18.53835,73.86471829999998
18.4452577,73.8610191
18.5524294,73.89748490000002
18.496606600000003,73.94429420000002
18.4835253,73.9527066
18.5234503,73.9853801
18.528435,73.83234920000002
18.5106996,73.8492423
18.5204303,73.85674370000002
18.508934,73.92591019999998
18.1529373,74.087339
18.5231959,73.85383639999998
18.4616438,73.87250429999997
18.4595714,73.8118305
18.5204303,73.85674370000002
18.4692184,73.8696023
18.5082486,73.8440548
18.4961383,73.8384476
18.5679146,73.91434319999998
18.4877372,73.8704877
18.4574675,73.76984920000002
18.512164,73.86975100000002
18.4452577,73.8610191
18.2825268,73.97349200000002
22.335963600000003,69.08700879999999
18.4529322,73.86523799999998
18.5204303,73.85674370000002
18.4454128,73.7801446
18.5709235,73.83508309999998
18.555655,73.953631
18.5158792,73.85803969999998
18.5234503,73.9853801
18.5158792,73.85803969999998
18.5155706,73.86282740000001
18.4455227,73.8305055
18.5261048,73.9548365
18.5529226,73.879711
18.9698331,72.81683829999999
18.5436567,73.78507429999998
18.5788913,73.7706807
18.5204303,73.85674370000002
18.5204303,73.85674370000002
19.0948287,74.74797889999998
19.1132337,73.73267750000002
18.4529322,73.86523799999998
19.8886293,76.04499299999998
18.546553,73.890142
18.5442047,73.8356575
18.5512771,73.92098940000002
18.4917176,73.8240616
18.5012159,73.83215440000002
35.7079052,140.5643284
18.5529226,73.879711
18.5966513,73.9265252
18.5321814,73.93315279999999
18.5073514,73.8076543
18.5021281,73.83211039999998
18.5096085,73.7971651
18.5204303,73.85674370000002
18.4930461,73.8207698
18.509602800000003,73.9470036
18.509602800000003,73.9470036
18.4726725,73.9784573
18.5204303,73.85674370000002
18.4997709,73.94574720000001
18.5529226,73.879711
18.5529226,73.879711
18.5204303,73.85674370000002
18.4636826,73.877567
18.5053012,73.93892129999998
18.5529226,73.879711
18.5652404,73.9140352
18.485861,73.84963599999998
18.509085,73.85526290000001
18.5116076,73.8705626
30.4750254,77.76523459999999
18.5770411,73.7779125
19.0948287,74.74797889999998
13.6287557,79.4191795
18.463740100000006,73.8508098
18.5128092,73.84377640000002
18.5788913,73.7706807
18.5144313,73.86538329999998
18.5590032,73.78676290000001
18.5063909,73.86028409999999
18.5529226,73.879711
18.5204303,73.85674370000002
18.4527707,73.8669677
18.5083204,73.85670019999998
18.5292326,73.82499729999998
18.5051349,73.8665321
18.5204303,73.85674370000002
18.5332778,73.937156
18.5235518,73.906346
18.4877372,73.8704877
18.5204303,73.85674370000002
18.5204303,73.85674370000002
18.527059,73.862528
18.517454,73.8612411
18.5204303,73.85674370000002
18.5204303,73.85674370000002
18.4914883,73.82172899999998
18.506479,73.87505
18.4574675,73.76984920000002
18.5329125,73.8547709
18.4452577,73.8610191
18.5144313,73.86538329999998
18.5274647,73.82536490000003
18.4452577,73.8610191
18.553295,73.91099770000002
18.5529226,73.879711
18.5466777,73.8022046
18.5019469,73.86629169999998
20.8880469,70.4011569
18.526739000000006,73.862039
18.5204303,73.85674370000002
18.5162039,73.857534
18.5069039,73.85721699999998
18.5204303,73.85674370000002
18.6498326,74.1935341
18.5308164,73.84794269999998
18.5204303,73.85674370000002
18.508934,73.92591019999998
18.527059,73.862528
18.5538241,73.9476689
18.5512771,73.92098940000002
18.5051743,73.87939509999998
18.5944704,73.9275889
18.5000482,73.85901319999998
18.51576,73.85688979999998
18.5133628,73.85383949999998
17.6599188,75.9063906
18.564084,73.80270300000002
18.5009698,73.9429625
18.554556,73.937714
18.6281073,73.8241228
18.5591057,73.88674499999998
18.4726725,73.9784573
18.4726725,73.9784573
18.5756298,73.76432059999998
18.5083204,73.85670019999998
18.5143336,73.8649302
18.4901977,73.83970090000003
18.5362084,73.8939748
18.5333826,73.87701729999998
18.526664,73.82532900000002
18.5051349,73.8665321
18.5023823,73.81534570000002
18.5243308,73.6138821
18.4840972,73.81102790000001
18.5944704,73.9275889
18.5000482,73.85901319999998
18.51576,73.85688979999998
18.5009698,73.9429625
18.4726725,73.9784573
18.4726725,73.9784573
18.5756298,73.76432059999998
18.5143336,73.8649302
18.4901977,73.83970090000003
18.5362084,73.8939748
18.5333826,73.87701729999998
18.526664,73.82532900000002
18.5023823,73.81534570000002
18.5243308,73.6138821
18.4840972,73.81102790000001
18.4914883,73.82172899999998
18.506479,73.87505
18.4452577,73.8610191
18.5144313,73.86538329999998
18.5274647,73.82536490000003
18.4452577,73.8610191
18.5019469,73.86629169999998
18.5308164,73.84794269999998
18.508934,73.92591019999998
18.527059,73.862528
18.5538241,73.9476689
18.5512771,73.92098940000002
18.5051743,73.87939509999998
18.4726725,73.9784573
18.5529226,73.879711
18.5529226,73.879711
18.509085,73.85526290000001
30.4750254,77.76523459999999
18.5770411,73.7779125
19.0948287,74.74797889999998
18.463740100000006,73.8508098
18.5590032,73.78676290000001
18.5063909,73.86028409999999
18.5204303,73.85674370000002
18.4527707,73.8669677
18.5051349,73.8665321
18.5204303,73.85674370000002
18.5332778,73.937156
18.4877372,73.8704877
18.517454,73.8612411
18.5204303,73.85674370000002
18.5204303,73.85674370000002
18.5155706,73.86282740000001
18.4455227,73.8305055
18.5261048,73.9548365
18.9698331,72.81683829999999
18.5788913,73.7706807
18.5204303,73.85674370000002
19.0948287,74.74797889999998
18.4917176,73.8240616
18.5529226,73.879711
18.5966513,73.9265252
18.5073514,73.8076543
18.5021281,73.83211039999998
18.4930461,73.8207698
18.509602800000003,73.9470036
18.4529322,73.86523799999998
18.5204303,73.85674370000002
18.4454128,73.7801446
18.555655,73.953631
